prediction,pass_probability,fail_probability,risk_level,predicted_outcome,feature_min_score,feature_code_module_encoded,feature_avg_score,feature_is_unregistered,feature_num_assessments,actual_outcome,actual_outcome_label,correct_prediction
0,0.0017082051552468065,0.9982917948447532,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017090259982811221,0.9982909740017188,High,Fail,44.0,2,44.0,1,1.0,0,Fail,1
0,0.0017090676020186813,0.9982909323979813,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017094662444669337,0.9982905337555331,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017094662444669337,0.9982905337555331,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017094662444669337,0.9982905337555331,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017094662444669337,0.9982905337555331,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017110696363618321,0.9982889303636382,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017129076559185203,0.9982870923440815,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017150984651321051,0.9982849015348679,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017150984651321051,0.9982849015348679,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017150984651321051,0.9982849015348679,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017166799330097196,0.9982833200669903,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017166799330097196,0.9982833200669903,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017172088363508536,0.9982827911636492,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017176317087333748,0.9982823682912666,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017176317087333748,0.9982823682912666,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017179234854356718,0.9982820765145644,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017182944309960338,0.998281705569004,High,Fail,66.0,5,78.0,0,2.0,0,Fail,1
0,0.0017204608944718608,0.9982795391055281,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017217140854338025,0.9982782859145662,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017238433337979618,0.9982761566662021,High,Fail,60.0,6,76.0,1,0.0,0,Fail,1
0,0.0017249476645927592,0.9982750523354073,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017259088998438738,0.9982740911001561,High,Fail,97.0,3,97.0,1,1.0,0,Fail,1
0,0.001727963485540639,0.9982720365144594,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017283445294061235,0.9982716554705938,High,Fail,60.0,5,76.0,0,0.0,0,Fail,1
0,0.0017289697640382167,0.9982710302359618,High,Fail,50.0,5,50.0,0,2.0,0,Fail,1
0,0.0017295915061643827,0.9982704084938356,High,Fail,70.0,2,70.0,1,1.0,0,Fail,1
0,0.0017300278690669348,0.998269972130933,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017303952508276445,0.9982696047491724,High,Fail,58.0,1,79.0,1,2.0,0,Fail,1
0,0.0017306308038497866,0.9982693691961502,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017313019108769641,0.998268698089123,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017313019108769641,0.998268698089123,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017313019108769641,0.998268698089123,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017316505132605727,0.9982683494867395,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017317854098937786,0.9982682145901062,High,Fail,90.0,1,90.0,1,1.0,0,Fail,1
0,0.0017325831255025712,0.9982674168744974,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017325831255025712,0.9982674168744974,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017326394392085504,0.9982673605607915,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017331869492757937,0.9982668130507242,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017331869492757937,0.9982668130507242,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017342668885898765,0.9982657331114101,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.001737511355900121,0.9982624886440998,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017381446184368482,0.9982618553815632,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017399206094986907,0.9982600793905013,High,Fail,70.0,6,85.0,0,2.0,0,Fail,1
0,0.0017399806781303632,0.9982600193218696,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017427659433385755,0.9982572340566614,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017430805973937852,0.9982569194026062,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.001744398700223177,0.9982556012997769,High,Fail,0.0,2,0.0,1,1.0,0,Fail,1
0,0.0017450693316919733,0.9982549306683081,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017450693316919733,0.9982549306683081,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017450693316919733,0.9982549306683081,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017450693316919733,0.9982549306683081,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017456171378432334,0.9982543828621567,High,Fail,60.0,5,76.0,0,0.0,0,Fail,1
0,0.0017461400629096542,0.9982538599370904,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.001746984187879808,0.9982530158121202,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017473149678344873,0.9982526850321655,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017481429782247994,0.9982518570217752,High,Fail,65.0,3,65.0,1,1.0,0,Fail,1
0,0.0017482735321475392,0.9982517264678524,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.001749972516793053,0.9982500274832069,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.001749972516793053,0.9982500274832069,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017516118917583132,0.9982483881082417,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.001753070220586015,0.998246929779414,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.001753070220586015,0.998246929779414,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.001753198656329752,0.9982468013436703,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017534705725844842,0.9982465294274155,High,Fail,78.0,5,78.0,0,1.0,0,Fail,1
0,0.0017544957262485424,0.9982455042737515,High,Fail,16.0,1,42.0,1,4.0,0,Fail,1
0,0.0017551033993090065,0.998244896600691,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017551033993090065,0.998244896600691,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017551262932668664,0.9982448737067331,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017567212380767143,0.9982432787619233,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.001757675883144156,0.9982423241168559,High,Fail,68.0,5,69.0,0,2.0,0,Fail,1
0,0.0017577185548792054,0.9982422814451208,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017577185548792054,0.9982422814451208,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.001760016009352497,0.9982399839906475,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.00176016602318677,0.9982398339768133,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.00176087261492679,0.9982391273850733,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017611506762630902,0.9982388493237369,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017624808282200577,0.9982375191717799,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017627841569462159,0.9982372158430538,High,Fail,39.0,0,40.5,1,2.0,0,Fail,1
0,0.0017646962245430485,0.998235303775457,High,Fail,68.0,5,68.0,0,1.0,0,Fail,1
0,0.0017685514627878362,0.9982314485372121,High,Fail,44.0,2,44.0,1,1.0,0,Fail,1
0,0.0017685702946905468,0.9982314297053094,High,Fail,60.0,5,76.0,0,0.0,0,Fail,1
0,0.0017689458311799632,0.9982310541688201,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017693336526801349,0.9982306663473198,High,Fail,60.0,5,76.0,0,0.0,0,Fail,1
0,0.0017699724616128327,0.9982300275383872,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017705346987196351,0.9982294653012803,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017705892928582307,0.9982294107071418,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017705892928582307,0.9982294107071418,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017705892928582307,0.9982294107071418,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.001773636185483927,0.9982263638145161,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017771901101715825,0.9982228098898284,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017771901101715825,0.9982228098898284,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017771901101715825,0.9982228098898284,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017771901101715825,0.9982228098898284,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017773082223011634,0.9982226917776988,High,Fail,44.0,2,44.0,1,1.0,0,Fail,1
0,0.0017773203098722732,0.9982226796901277,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017773203098722732,0.9982226796901277,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017773203098722732,0.9982226796901277,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.001778632632402182,0.9982213673675978,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017789872319945524,0.9982210127680055,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017789872319945524,0.9982210127680055,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017789872319945524,0.9982210127680055,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017789872319945524,0.9982210127680055,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017789872319945524,0.9982210127680055,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017836589520917065,0.9982163410479082,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017845770475683348,0.9982154229524317,High,Fail,62.0,5,65.0,0,2.0,0,Fail,1
0,0.0017846229435096294,0.9982153770564903,High,Fail,60.0,6,76.0,1,0.0,0,Fail,1
0,0.001785189131792009,0.998214810868208,High,Fail,60.0,5,76.0,0,0.0,0,Fail,1
0,0.001785997410250484,0.9982140025897495,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.001786000863183583,0.9982139991368164,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.001786000863183583,0.9982139991368164,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017879931100112337,0.9982120068899888,High,Fail,60.0,5,76.0,0,0.0,0,Fail,1
0,0.0017904855014798423,0.9982095144985201,High,Fail,58.0,5,58.0,0,1.0,0,Fail,1
0,0.0017914306605697368,0.9982085693394303,High,Fail,60.0,6,76.0,1,0.0,0,Fail,1
0,0.0017927178978671653,0.9982072821021328,High,Fail,75.0,1,75.0,1,1.0,0,Fail,1
0,0.0017928652099863628,0.9982071347900137,High,Fail,38.0,5,51.0,0,2.0,0,Fail,1
0,0.0017929030614327595,0.9982070969385672,High,Fail,60.0,5,76.0,0,0.0,0,Fail,1
0,0.0017932837554361582,0.9982067162445638,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017932837554361582,0.9982067162445638,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017932837554361582,0.9982067162445638,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017934151320639512,0.998206584867936,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017934151320639512,0.998206584867936,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017934151320639512,0.998206584867936,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017934151320639512,0.998206584867936,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017934151320639512,0.998206584867936,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017946078437274973,0.9982053921562725,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017946078437274973,0.9982053921562725,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0017956259190566762,0.9982043740809433,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017956259190566762,0.9982043740809433,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0017958331925977153,0.9982041668074023,High,Fail,70.0,6,70.0,0,1.0,0,Fail,1
0,0.0017974492824176602,0.9982025507175823,High,Fail,45.0,3,52.5,1,2.0,0,Fail,1
0,0.0017980075338662942,0.9982019924661337,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017980075338662942,0.9982019924661337,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017980075338662942,0.9982019924661337,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0017994966869785691,0.9982005033130215,High,Fail,43.0,3,56.0,1,2.0,0,Fail,1
0,0.001801057655423088,0.998198942344577,High,Fail,60.0,0,76.0,1,0.0,0,Fail,1
0,0.0018011454944740525,0.9981988545055259,High,Fail,66.0,5,66.0,1,2.0,0,Fail,1
0,0.0018027501453090334,0.9981972498546909,High,Fail,20.0,2,32.0,1,2.0,0,Fail,1
0,0.0018029098423552913,0.9981970901576447,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0018029715060636849,0.9981970284939363,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.001803103591137641,0.9981968964088623,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0018033013276321922,0.9981966986723678,High,Fail,86.0,3,87.5,1,2.0,0,Fail,1
0,0.0018043098339656667,0.9981956901660344,High,Fail,88.0,5,89.0,0,2.0,0,Fail,1
0,0.0018048503990810449,0.9981951496009189,High,Fail,85.0,1,85.0,1,1.0,0,Fail,1
0,0.001806878428949768,0.9981931215710502,High,Fail,38.0,5,56.333333333333336,0,3.0,0,Fail,1
0,0.0018079055327564113,0.9981920944672436,High,Fail,84.0,5,92.33333333333331,0,3.0,0,Fail,1
0,0.0018083307399575901,0.9981916692600424,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0018083307399575901,0.9981916692600424,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0018083307399575901,0.9981916692600424,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0018089519028186031,0.9981910480971814,High,Fail,60.0,3,62.5,1,2.0,0,Fail,1
0,0.0018092343079923572,0.9981907656920076,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0018110221556128928,0.9981889778443871,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0018152655315157515,0.9981847344684842,High,Fail,62.0,5,62.0,0,1.0,0,Fail,1
0,0.0018165282713386622,0.9981834717286613,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0018171814850593258,0.9981828185149407,High,Fail,44.0,2,44.0,1,1.0,0,Fail,1
0,0.0018189080335330179,0.998181091966467,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0018192981936103083,0.9981807018063897,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0018192981936103083,0.9981807018063897,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0018205234265520841,0.998179476573448,High,Fail,72.0,1,89.33333333333333,1,6.0,0,Fail,1
0,0.0018233136613896722,0.9981766863386103,High,Fail,86.0,2,87.5,1,2.0,0,Fail,1
0,0.0018253171532811338,0.9981746828467188,High,Fail,65.0,1,79.66666666666667,1,3.0,0,Fail,1
0,0.0018267048678597786,0.9981732951321403,High,Fail,92.0,5,92.0,0,1.0,0,Fail,1
0,0.0018279823641179599,0.998172017635882,High,Fail,35.0,3,48.5,1,2.0,0,Fail,1
0,0.00182882293862594,0.998171177061374,High,Fail,29.0,5,46.5,0,2.0,0,Fail,1
0,0.0018314190294924783,0.9981685809705075,High,Fail,74.0,1,84.0,1,3.0,0,Fail,1
0,0.0018324653430602013,0.9981675346569397,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0018326565067300084,0.99816734349327,High,Fail,50.0,2,55.0,1,2.0,0,Fail,1
0,0.0018340033305160011,0.998165996669484,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0018368763816049105,0.9981631236183951,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0018390723112169367,0.9981609276887831,High,Fail,80.0,5,80.0,0,1.0,0,Fail,1
0,0.0018396965495246578,0.9981603034504754,High,Fail,86.0,5,86.0,0,1.0,0,Fail,1
0,0.0018403746379271064,0.9981596253620729,High,Fail,60.0,6,76.0,1,0.0,0,Fail,1
0,0.0018403746379271064,0.9981596253620729,High,Fail,60.0,6,76.0,1,0.0,0,Fail,1
0,0.001840672520386717,0.9981593274796133,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.001843057517686413,0.9981569424823136,High,Fail,56.0,2,61.5,1,2.0,0,Fail,1
0,0.0018440376625670845,0.9981559623374329,High,Fail,75.0,1,75.0,1,1.0,0,Fail,1
0,0.0018459764767975464,0.9981540235232025,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.00184641203914359,0.9981535879608564,High,Fail,60.0,2,60.0,1,1.0,0,Fail,1
0,0.0018466484806464905,0.9981533515193535,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0018489261483462512,0.9981510738516538,High,Fail,50.0,3,50.0,1,1.0,0,Fail,1
0,0.0018497722339700883,0.9981502277660299,High,Fail,33.0,2,33.0,1,1.0,0,Fail,1
0,0.0018499658466242562,0.9981500341533758,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0018499658466242562,0.9981500341533758,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0018506105036945528,0.9981493894963055,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0018506105036945528,0.9981493894963055,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0018545750557108663,0.9981454249442892,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0018554634612876384,0.9981445365387124,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0018566890738678202,0.9981433109261322,High,Fail,60.0,6,76.0,1,0.0,0,Fail,1
0,0.0018569806245974391,0.9981430193754025,High,Fail,80.0,1,84.0,1,3.0,0,Fail,1
0,0.0018570975001581899,0.9981429024998418,High,Fail,60.0,5,60.0,0,1.0,0,Fail,1
0,0.0018588743034736348,0.9981411256965264,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0018588980448209275,0.998141101955179,High,Fail,60.0,3,60.0,1,1.0,0,Fail,1
0,0.0018595493963539575,0.9981404506036461,High,Fail,60.0,6,76.0,1,0.0,0,Fail,1
0,0.0018606427381173852,0.9981393572618826,High,Fail,58.0,5,58.0,0,1.0,0,Fail,1
0,0.001861782090633788,0.9981382179093662,High,Fail,60.0,5,76.0,0,0.0,0,Fail,1
0,0.0018629430925571828,0.9981370569074428,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0018637268093884699,0.9981362731906115,High,Fail,67.0,5,77.4,1,5.0,0,Fail,1
0,0.0018652261431554356,0.9981347738568446,High,Fail,72.0,5,72.0,0,1.0,0,Fail,1
0,0.0018667172924458398,0.9981332827075542,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0018672581681504208,0.9981327418318495,High,Fail,58.0,5,63.0,0,2.0,0,Fail,1
0,0.0018676389042634307,0.9981323610957366,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0018676706012083289,0.9981323293987917,High,Fail,60.0,2,60.0,1,1.0,0,Fail,1
0,0.0018687783436918141,0.9981312216563082,High,Fail,66.0,0,67.0,1,2.0,0,Fail,1
0,0.0018718297560355501,0.9981281702439645,High,Fail,10.0,3,32.0,1,3.0,0,Fail,1
0,0.0018722667850398188,0.9981277332149602,High,Fail,10.0,2,33.333333333333336,1,3.0,0,Fail,1
0,0.0018723584502747758,0.9981276415497252,High,Fail,78.0,1,78.0,1,1.0,0,Fail,1
0,0.0018737794311721014,0.9981262205688279,High,Fail,60.0,0,76.0,1,0.0,0,Fail,1
0,0.0018740781467892831,0.9981259218532107,High,Fail,94.0,5,94.0,0,1.0,0,Fail,1
0,0.0018743886326905367,0.9981256113673095,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0018757062638101133,0.9981242937361899,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0018757062638101133,0.9981242937361899,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0018757062638101133,0.9981242937361899,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0018812473771198275,0.9981187526228802,High,Fail,60.0,5,76.0,0,0.0,0,Fail,1
0,0.0018813941953866144,0.9981186058046134,High,Fail,73.0,1,73.0,1,1.0,0,Fail,1
0,0.0018821602200324123,0.9981178397799676,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.001883321166901627,0.9981166788330984,High,Fail,76.0,5,76.0,0,1.0,0,Fail,1
0,0.0018834801636040603,0.9981165198363959,High,Fail,33.0,3,52.25,1,4.0,0,Fail,1
0,0.001884721871604084,0.998115278128396,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0018848073791966618,0.9981151926208034,High,Fail,64.0,5,64.0,0,1.0,0,Fail,1
0,0.0018858384394645736,0.9981141615605355,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0018876477539381052,0.9981123522460619,High,Fail,84.0,5,87.2,1,5.0,0,Fail,1
0,0.001889677044490553,0.9981103229555095,High,Fail,48.0,5,48.0,0,1.0,0,Fail,1
0,0.0018934103414725491,0.9981065896585275,High,Fail,60.0,6,76.0,1,0.0,0,Fail,1
0,0.00189436143826554,0.9981056385617345,High,Fail,60.0,5,76.0,0,2.0,0,Fail,1
0,0.0018947299349410778,0.9981052700650589,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0018956980142580489,0.998104301985742,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0018971589476420823,0.9981028410523579,High,Fail,72.0,5,72.33333333333333,0,3.0,0,Fail,1
0,0.0018992026313116605,0.9981007973686883,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0018992647680918415,0.9981007352319081,High,Fail,60.0,5,76.0,0,0.0,0,Fail,1
0,0.0019003295869294244,0.9980996704130706,High,Fail,0.0,6,0.0,0,1.0,0,Fail,1
0,0.0019007640198999945,0.9980992359801,High,Fail,60.0,6,76.0,1,0.0,0,Fail,1
0,0.0019015279098856441,0.9980984720901144,High,Fail,74.0,5,74.0,0,1.0,0,Fail,1
0,0.0019023797455035704,0.9980976202544964,High,Fail,90.0,5,90.0,0,1.0,0,Fail,1
0,0.001903118901133967,0.9980968810988661,High,Fail,60.0,0,76.0,1,0.0,0,Fail,1
0,0.0019080528196215713,0.9980919471803784,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0019080528196215713,0.9980919471803784,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0019080528196215713,0.9980919471803784,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0019080528196215713,0.9980919471803784,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0019080528196215713,0.9980919471803784,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0019080528196215713,0.9980919471803784,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0019080528196215713,0.9980919471803784,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.001910181057395426,0.9980898189426046,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0019129187957911467,0.9980870812042089,High,Fail,60.0,1,81.71428571428571,1,7.0,0,Fail,1
0,0.0019137438805293435,0.9980862561194707,High,Fail,55.0,1,67.5,1,2.0,0,Fail,1
0,0.0019146844386249405,0.998085315561375,High,Fail,60.0,5,76.0,0,0.0,0,Fail,1
0,0.0019157315299453907,0.9980842684700546,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0019175073960905336,0.9980824926039095,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0019202697885956418,0.9980797302114044,High,Fail,19.0,2,35.0,1,3.0,0,Fail,1
0,0.0019246335318125521,0.9980753664681874,High,Fail,55.0,1,81.66666666666667,1,3.0,0,Fail,1
0,0.0019246767433931098,0.9980753232566069,High,Fail,60.0,5,76.0,0,0.0,0,Fail,1
0,0.0019253292285860296,0.998074670771414,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0019253292285860296,0.998074670771414,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0019253292285860296,0.998074670771414,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0019253292285860296,0.998074670771414,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0019253292285860296,0.998074670771414,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.0019253292285860296,0.998074670771414,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0019285405096769316,0.998071459490323,High,Fail,72.0,5,74.0,0,2.0,0,Fail,1
0,0.0019357289373366188,0.9980642710626634,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.0019370781838122545,0.9980629218161877,High,Fail,80.0,5,80.0,0,1.0,0,Fail,1
0,0.0019375587307966914,0.9980624412692033,High,Fail,60.0,5,76.0,0,0.0,0,Fail,1
0,0.0019391769208378675,0.9980608230791621,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1
0,0.0019393572428306296,0.9980606427571693,High,Fail,60.0,5,76.0,0,0.0,0,Fail,1
0,0.0019398885799467682,0.9980601114200532,High,Fail,81.0,5,81.0,0,1.0,0,Fail,1
0,0.0019405462144260841,0.9980594537855739,High,Fail,80.0,1,90.0,0,2.0,0,Fail,1
0,0.0019409183470983154,0.9980590816529017,High,Fail,87.0,2,93.5,1,2.0,0,Fail,1
0,0.0019420850664612548,0.9980579149335388,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.001943129585458854,0.9980568704145412,High,Fail,92.0,5,94.0,0,3.0,0,Fail,1
0,0.0019474843653294342,0.9980525156346706,High,Fail,64.0,1,64.0,1,1.0,0,Fail,1
0,0.001952549640728347,0.9980474503592717,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1
0,0.001952549640728347,0.9980474503592717,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.001952549640728347,0.9980474503592717,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
0,0.001952549640728347,0.9980474503592717,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1
